# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230901
# Data de término: 20230930
Nº dia,Novos usuários
0000,21104
0001,17381
0002,16203
0003,17890
0004,21850
0005,19715
0006,18307
0007,17886
0008,16476
0009,18156
0010,25549
0011,28399
0012,18949
0013,22015
0014,20149
0015,16682
0016,13052
0017,20920
0018,22313
0019,22789
0020,19470
0021,23138
0022,18266
0023,16233
0024,15722
0025,21400
0026,21626
0027,20392
0028,21285
0029,13062

# Data de início: 20230901
# Data de término: 20230930
Nº dia,Usuários recorrentes
0000,21276
0001,16203
0002,15525
0003,17604
0004,18435
0005,18099
0006,17601
0007,18322
0008,14384
0009,13487
0010,20559
0011,24754
0012,18550
0013,21094
0014,18877
0015,18545
0016,12882
0017,20311
0018,20689
0019,21246
0020,21824
0021,25839
0022,20106
0023,15056
0024,19253
0025,23754
0026,22846
0027,21411
0028,20160
0029,14395

#  
# Data de início: 20230901
# Data de término: 20230930
Coorte,Dia 1,Dia 7,Dia 30
0,0.01842241826673586,0.006832727901747103,0.0027676872513405985
1,0.021286635558118806,0.008283961621139832,0.0028312273895034867
2,0.01807610385124633,0.00955615681307927,0.003511599792758045
3,0.023957409050576754,0.010282373819092855,0.0048541155592671855
4,0.022561863173216887,0.009846733453206611,0.003467762650911893
5,0.022727272727272728,0.007591377694470478,0.0031865042174320526
6,0.02281656089453007,0.009217286189181021,0.003626473254759746
7,0.02048388736403375,0.008335874758564604,0.0022872827081427266
8,0.021573108868944757,0.00869613690841184,0.0022855231618261885
9,0.017013993758179805,0.005486761300714789,0.0030705728380146986
10,0.048004060766469674,0.009934375113302635,0.00362568434792067
11,0.02123491120520761,0.00916387537129495,0.0028755608923718636
12,0.02386191384284387,0.01168647009926165,0.0038139944257004547
13,0.0224639493206635,0.009085604734516962,0.002625656414103526
14,0.021849051352228973,0.01090133135408452,0.002087488982697036
15,0.02122716231914669,0.012936952159678952,0.0010032738409546942
16,0.02586206896551724,0.009404388714733543,0.00028498147620404675
17,0.025468742906433015,0.008716575112362101,0.00022699414355109639
18,0.023212783851976452,0.01063919259882254,0.0002943650126156434
19,0.020831644646186268,0.009118910594147685,0.00016211396611818109
20,0.02535211267605634,0.010751173708920187,0
21,0.02782981000802783,0.008830612791008831,0.000038227761000038225
22,0.020469943779731874,0.009370044687905435,0
23,0.021356083416973346,0.0078064012490242,0.00016728002676480428
24,0.02941687416758353,0.00967050784643002,0.00011581446522670682
25,0.025106218617226728,0.007896656795845673,0.00025749967812540236
26,0.02082547663943013,0.00842237586423633,0.00008380473496752567
27,0.023717003885836793,0.010183572289963822,0
28,0.017815646785437646,0.007875032274722438,0.00008606592649969878
29,0.02355147978324302,0.007919966652771988,0.00013894678338196472

#  
# Data de início: 20230901
# Data de término: 20230930
Coorte,Dia 1,Dia 7,Dia 30
0,104.65605095541402,133.85714285714286,108.68181818181819
1,131.37037037037038,132.39166666666668,99.1219512195122
2,110.95918367346938,132.95384615384614,113.07317073170732
3,162.87601078167117,134.18300653594773,181.23636363636365
4,124.31860465116279,168.8659217877095,176.07272727272726
5,146.04591836734693,201.8503937007874,188.91489361702128
6,138.4958904109589,165.3134328358209,130.8409090909091
7,123.30239520958084,142.65891472868216,0
8,116.28025477707007,160.36507936507937,0
9,80.49466192170819,140.7912087912088,0
10,67.06193895870736,135.27312775330395,150
11,101.91214953271027,147.36279069767443,144.11864406779662
12,156.36228287841192,183.6358695652174,165.60377358490567
13,122.70794392523365,122.95808383233533,172.7906976744186
14,91.91643454038997,144.5581395348837,0
15,119.6798780487805,109.85119047619048,0
16,120.13422818791946,202.86666666666667,0
17,140.21120689655172,146.09032258064516,0
18,151.70776255707761,155.14285714285714,0
19,118.58024691358025,113.60377358490567,0
20,129.0979020979021,198.28220858895705,0
21,84.69549549549549,149.9078947368421,0
22,100.95,84.23648648648648,0
23,88.05974842767296,143.41121495327104,0
24,127.08771929824562,129.74468085106383,0
25,124.1287356321839,123.36690647482014,0
26,137.16137566137567,162.10666666666665,0
27,134.56723716381418,119.70114942528735,0
28,71.17682926829268,143.2695035460993,0
29,184.12962962962962,124.8433734939759,0

#  
# Data de início: 20230820
# Data de término: 20230930
Coorte,Usuários
0000,1
0001,0.02362947934861619
0002,0.01400410098401918
0003,0.012027383290117497
0004,0.011056383105681708
0005,0.010257884629989259
0006,0.01014179857441984
0007,0.009099193907109457
0008,0.006535536436917536
0009,0.005633970902541959
0010,0.005441940698469183
0011,0.005027502630922287
0012,0.004964577479305219
0013,0.0049949551387065624
0014,0.005114295943497553
0015,0.004651036637627071
0016,0.004299523721697243
0017,0.004043483449600208
0018,0.003910038731515737
0019,0.0036323001312748853
0020,0.0037375370227723955
0021,0.0038959348182222558
0022,0.003521638657741421
0023,0.0031766352402547385
0024,0.002936868714265566
0025,0.0027708765039653697
0026,0.002685168107797294
0027,0.0028262072407321016
0028,0.0028696038970197346
0029,0.0026406865351024703
0030,0.002373797098933527
0031,0.002050492009590661
0032,0.001920302040727762
0033,0.0017195925053974592
0034,0.0018107254836014885
0035,0.0018085556507871068
0036,0.0015948271185705141
0037,0.001483080728629859
0038,0.001302984605036182
0039,0.0012357197877903507
0040,0.0012010024627602442
0041,0.0011695398869517105

#  
# Data de início: 20230820
# Data de término: 20230930
Coorte,Tempo médio de engajamento
0000,124.81217024365957
0001,159.6309412805909
0002,142.89090453591976
0003,142.9167552537437
0004,138.6082456717546
0005,141.64745250799993
0006,151.19526817187193
0007,154.8040000549321
0008,147.70995465803358
0009,145.04655352616152
0010,139.40912667900452
0011,143.81404959751177
0012,143.8413332098712
0013,142.51313074819495
0014,140.28781931593815
0015,149.2982235575681
0016,135.0853558350839
0017,121.53393644828044
0018,118.08611956624158
0019,106.08443534285549
0020,127.9724510700034
0021,118.92026049134049
0022,101.09588720675535
0023,106.90434486210081
0024,89.76500484466406
0025,92.38332518276493
0026,88.69381607815033
0027,81.32342133312788
0028,107.71972411962668
0029,74.42055599149498
0030,76.08779915083329
0031,78.05275256414527
0032,51.46749685612033
0033,41.63264205353427
0034,59.317962406936374
0035,66.83636518365839
0036,42.30820816932454
0037,49.07561914647571
0038,38.78864868091008
0039,55.96511664901753
0040,77.96727194922697
0041,44.907596218093936

#  
# Data de início: 20230603
# Data de término: 20230930
Coorte,LTV
0000,0
0001,0
0002,0
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
0024,0
0025,0
0026,0
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
0042,0
0043,0
0044,0
0045,0
0046,0
0047,0
0048,0
0049,0
0050,0
0051,0
0052,0
0053,0
0054,0
0055,0
0056,0
0057,0
0058,0
0059,0
0060,0
0061,0
0062,0
0063,0
0064,0
0065,0
0066,0
0067,0
0068,0
0069,0
0070,0
0071,0
0072,0
0073,0
