# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20231001
# Data de término: 20231031
Nº dia,Novos usuários
0000,16325
0001,19391
0002,20944
0003,22885
0004,16501
0005,20246
0006,15211
0007,14752
0008,22986
0009,107142
0010,48501
0011,39076
0012,43692
0013,30854
0014,20239
0015,19392
0016,34010
0017,28759
0018,25403
0019,22467
0020,19013
0021,17314
0022,28587
0023,53246
0024,97814
0025,36545
0026,25628
0027,18461
0028,20847
0029,22571
0030,28123

# Data de início: 20231001
# Data de término: 20231031
Nº dia,Usuários recorrentes
0000,14011
0001,17136
0002,16834
0003,18738
0004,22074
0005,21011
0006,15968
0007,14056
0008,19472
0009,23860
0010,22852
0011,18405
0012,18844
0013,18441
0014,14705
0015,9881
0016,15411
0017,17321
0018,19683
0019,20112
0020,19051
0021,14913
0022,20372
0023,32169
0024,44084
0025,32690
0026,25821
0027,18144
0028,16361
0029,19270
0030,26010

#  
# Data de início: 20231001
# Data de término: 20231031
Coorte,Dia 1,Dia 7,Dia 30
0,0.020379281064251343,0.008547976224172091,0.00005660911406736485
1,0.020188941639092697,0.008679806262887835,0.0001918189229367477
2,0.018130413319570972,0.00834717048871337,0.00008975452138401472
3,0.019400938889119687,0.006896265215404428,0
4,0.02993616552938587,0.010510675764913054,0.0001650891481399956
5,0.019096750837179835,0.008960086885691013,0.00009050592813829306
6,0.022617701327301946,0.00970180346407952,0.0001190405333015892
7,0.02152062650305235,0.00912622556576432,0.00012332737251032866
8,0.022453953414039714,0.0025170801869830997,0.00023972192256981902
9,0.0070511024127426075,0.00006327912421692084,0.000018079749776263097
10,0.011924286568776893,0.00007717984834159801,0
11,0.012936186168592252,0.00014061071922382882,0
12,0.012887414700103522,0.00025352291213318404,0.00006338072803329601
13,0.014531674275654223,0.00011935666756184168,0.00002983916689046042
14,0.007756948933419522,0.0004155508357189029,0.00036937852063902485
15,0.0728516460025652,0.06425823001282599,0.047199657973492945
16,0.11490217998882057,0.11512576858580212,0.08257126886528787
17,0.09191517200021806,0.10001090334187429,0.059750313471078884
18,0.06153939614847215,0.06567037239535872,0.02663872182734949
19,0.050152758230064196,0.049603515155676084,0.018502626068449417
20,0.04038253058695989,0.03906612978163234,0.01746166950596252
21,0.033741908827985126,0.022540513244273058,0.01845475829775513
22,0.03731627893331769,0.01818875231026491,0.016193856895590695
23,0.03489965220795254,0.021876270344329183,0.010192866499043949
24,0.02067721343325007,0.016782889258950873,0.005533583125173467
25,0.028619199617831628,0.014309599808915814,0.008359933120535035
26,0.02092479251449995,0.013778959848751883,0.006120421700259557
27,0.023403374867810016,0.010713136236148788,0.009977470228516253
28,0.01888935633151031,0.009591922591501894,0.012957509465713083
29,0.025110493996166935,0.011068956076191966,0.009308874721320453
30,0.02966547443719756,0.011721919990382015,0.011210964503621773

#  
# Data de início: 20231001
# Data de término: 20231031
Coorte,Dia 1,Dia 7,Dia 30
0,95.51236749116607,137.39344262295083,0
1,124.04941860465117,177,0
2,107.68195718654434,142.98591549295776,0
3,141.82841823056302,116.45161290322581,0
4,103.4043583535109,133.8139534883721,0
