# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20231101
# Data de término: 20231130
Nº dia,Novos usuários
0000,50194
0001,35905
0002,28678
0003,13496
0004,15016
0005,21578
0006,23096
0007,26431
0008,23894
0009,24631
0010,22846
0011,19361
0012,24521
0013,28724
0014,28798
0015,24264
0016,22726
0017,17648
0018,21747
0019,25421
0020,27294
0021,30866
0022,22491
0023,21056
0024,16715
0025,17582
0026,27866
0027,49982
0028,35081
0029,27845

# Data de início: 20231101
# Data de término: 20231130
Nº dia,Usuários recorrentes
0000,32023
0001,20180
0002,21253
0003,15198
0004,14591
0005,17246
0006,20661
0007,24114
0008,23621
0009,26268
0010,21584
0011,18810
0012,21960
0013,25910
0014,23008
0015,22651
0016,22535
0017,16918
0018,16750
0019,18865
0020,22087
0021,29322
0022,22475
0023,20838
0024,17251
0025,16677
0026,26270
0027,45713
0028,30610
0029,28447

#  
# Data de início: 20231101
# Data de término: 20231130
Coorte,Dia 1,Dia 7,Dia 30
0,0.013471920884000201,0.008880367324284778,0.005583867332694216
1,0.01454228168399622,0.006859109527618217,0.004702004411158777
2,0.01521745746720638,0.010165261588093862,0.003773929451867182
3,0.024512924996816503,0.013689036037183243,0.007704062141856615
4,0.02105825127535888,0.011329932376319848,0.007652153280341678
5,0.026926017157903676,0.012316316996517454,0.006455448908519494
6,0.027530271875713958,0.012756073414058336,0.007463254893001294
7,0.02540840811228347,0.010814186635111593,0.005292048778884397
8,0.030913978494623656,0.011370241208950886,0.007301656495204882
9,0.024252223120452707,0.011177111525078205,0.010931074478928684
10,0.023847973861118414,0.008262290156607954,0.007736508055732903
11,0.02225974141378238,0.009108277424801173,0.007286621939840939
12,0.02700558860645394,0.009771047413016045,0.006778438795745448
13,0.02043060009161704,0.007817987479004428,0.006626965948999847
14,0.017891315573646,0.010327754320950153,0.005194252908477871
15,0.021545157780195865,0.010337323177366704,0.0038810301051867974
16,0.01890133579705124,0.0087769950340686,0.004196019555760866
17,0.02301088150144754,0.007137865628431666,0.006389138464610163
18,0.017340565417488494,0.008793556870479948,0.003410585141354372
19,0.01746662371595261,0.0091270267368195,0.003901356526718923
20,0.021995053586150042,0.01599340478153339,0.0034954657873042046
21,0.020287958115183247,0.011979285226496699,0.003471431823355338
22,0.02451116487526276,0.011184706302304366,0.0026970213778606273
23,0.018381567135467874,0.008164835634591545,0.0018809045440943872
24,0.021972245584524812,0.009724558452481076,0.0038898233809924305
25,0.022370486656200943,0.008192700156985871,0.002305729984301413
26,0.04573954479904696,0.010878424979622547,0.00018809956737099505
27,0.029966347048179527,0.010501750291715286,0.00003382206213112813
28,0.02151555146051747,0.010334437333466145,0.00009960903453943273
29,0.024565189793068428,0.010283102704075156,0.00019042782785324362

#  
# Data de início: 20231101
# Data de término: 20231130
Coorte,Dia 1,Dia 7,Dia 30
0,131.8879159369527,126.95195195195195,122.00581395348837
1,159.87685774946922,131.1657754010695,189.5304347826087
2,102.29442970822281,159.90776699029126,139.77941176470588
3,101.05574912891986,107.32758620689656,152.5090909090909
4,157.075,144.5785123966942,133.40506329113924
5,149.56969696969696,150.018779342723,141.2716049382716
6,187.36415094339623,168.6949152542373,188.08264462809916
7,154.24686940966012,128.54077253218884,163.6161616161616
8,132.70833333333334,142.25728155339806,83.6822429906542
9,111.18290258449304,194.64285714285714,116.96407185628742
10,111.83966244725738,127.71428571428571,122
11,100.73513513513514,134.03149606299212,106.53125
12,136.2842105263158,173.0886699507389,133.4090909090909
13,124.838,131.3942857142857,181.79285714285714
14,114.7270642201835,125.65929203539822,155.9902912621359
15,178.2876712328767,188.08629441624365,201.1578947368421
16,123.52989130434783,256.26666666666665,163.68627450980392
17,103.35054347826087,148.47663551401868,92.28169014084507
18,97.72189349112426,127.79503105590062,135.95744680851064
19,139.7005076142132,135.43243243243242,129.94594594594594
20,104.9026369168357,118.77631578947368,77.3731343283582
21,144.56410256410257,119.79629629629629,114.20547945205479
22,152.30947368421053,153.46666666666667,97
23,87.90116279069767,137.6043165467626,0
24,121.10876132930514,201.01470588235293,118.07142857142857
25,182.55246913580248,105.76422764227642,0
26,149.38353601496726,115.29045643153528,0
27,111.83346741753822,112.56965174129353,0
28,118.08668730650155,136.46917808219177,0
29,138.6764705882353,127.98268398268398,0

#  
# Data de início: 20231020
# Data de término: 20231130
Coorte,Usuários
0000,1
0001,0.024872196890993757
0002,0.0167462849300334
0003,0.014898484877428038
0004,0.014221815355181702
0005,0.013301956243506986
0006,0.014002871253521105
0007,0.013347508372040398
0008,0.00982456552820632
0009,0.008788621959946454
0010,0.00873057973165388
0011,0.008665925097606456
0012,0.008424939643429693
0013,0.008451389266449094
0014,0.009288225950312914
0015,0.008726171461150647
0016,0.008294160951833766
0017,0.008395551173408136
0018,0.008510166206492207
0019,0.008021582892383831
0020,0.008588780363799871
0021,0.009012709043860822
0022,0.007812190043480241
0023,0.007275115753836298
0024,0.007502141684752821
0025,0.007497733414249587
0026,0.007357403469896656
0027,0.00788713064203521
0028,0.007791618114465152
0029,0.0069261276723303145
0030,0.00650440312752098
0031,0.006527913903538225
0032,0.006729224923185887
0033,0.006782124169224688
0034,0.006938617772089476
0035,0.0071274386919779765
0036,0.006316316919383018
0037,0.006137047252251524
0038,0.006563914779314632
0039,0.006319990478135713
0040,0.005540461310813928
0041,0.005514746399545066

#  
# Data de início: 20231020
# Data de término: 20231130
Coorte,Tempo médio de engajamento
0000,137.90537491667547
0001,135.40687139544667
0002,136.96952687365223
0003,194.65907631802645
0004,137.98165425571955
0005,138.17124230605503
0006,140.37222721178938
0007,142.41064053577043
0008,140.0954708305861
0009,126.58614558179609
0010,131.76449280942953
0011,128.91620447229826
0012,124.79211305333573
0013,129.08282532232784
0014,150.65853531319942
0015,134.4465053708309
0016,125.7481002267611
0017,135.44163166554847
0018,127.44274721830308
0019,127.35119569799645
0020,132.02095785574235
0021,148.9397460137219
0022,146.80226656009648
0023,124.46209997166794
0024,137.744060329395
0025,126.19223809944535
0026,137.81968280650307
0027,141.05853182683893
0028,146.6998898233364
0029,136.62490880287555
0030,118.83998697590538
0031,120.13391518713016
0032,107.40469515323818
0033,105.2787378450475
0034,113.07527210685286
0035,117.34052101329432
0036,106.06949852176294
0037,103.93277210531058
0038,111.99480169585082
0039,90.24807008270734
0040,89.82194272255398
0041,99.74086224766985

#  
# Data de início: 20230803
# Data de término: 20231130
Coorte,LTV
0000,0
0001,0
0002,0
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
