# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20240201
# Data de término: 20240229
Nº dia,Novos usuários
0000,25210
0001,31305
0002,27560
0003,22595
0004,31488
0005,29118
0006,28657
0007,24158
0008,21226
0009,15532
0010,16965
0011,21607
0012,20914
0013,34182
0014,27450
0015,29091
0016,25133
0017,51806
0018,39586
0019,29331
0020,43589
0021,35585
0022,23501
0023,24677
0024,20675
0025,26678
0026,50727
0027,24447
0028,24690

# Data de início: 20240201
# Data de término: 20240229
Nº dia,Usuários recorrentes
0000,21349
0001,24657
0002,19732
0003,15595
0004,22171
0005,21808
0006,23549
0007,24119
0008,22943
0009,16619
0010,15053
0011,17999
0012,16433
0013,19772
0014,24240
0015,21549
0016,17878
0017,20430
0018,21430
0019,20093
0020,20510
0021,23844
0022,22135
0023,16627
0024,15567
0025,21465
0026,23832
0027,22034
0028,22078

#  
# Data de início: 20240201
# Data de término: 20240229
Coorte,Dia 1,Dia 7
0,0.028770636319923066,0.0134236255810226
1,0.020151215238342474,0.011032871467047409
2,0.021636636087862284,0.008552318994188809
3,0.023151638798953298,0.007495453940657293
4,0.025336041001837346,0.00780066402346646
5,0.026508545517963028,0.008126961981164981
6,0.026053370786516854,0.011762640449438201
7,0.03216706664982527,0.014820428613532062
8,0.0266030989272944,0.012872467222884387
9,0.03573524616889469,0.010629279426149331
10,0.03923559271424306,0.01057031949835772
11,0.031223509465950833,0.008147310916454742
12,0.027102623456790122,0.008198302469135802
13,0.01875,0.008660714285714285
14,0.026650960759773246,0.012589265994257528
15,0.018658404984857452,0.009572875691857835
16,0.02592247559641946,0.009477905139940864
17,0.01256586947709769,0.004690485841681626
18,0.020656444050183752,0.006260296540362438
19,0.022974480546646213,0.00805327011574397
20,0.01645804357904497,0.0054010199350950396
21,0.017683921366640914,0.007182304632729562
22,0.017311565325448856,0
23,0.01724845995893224,0
24,0.02696892710572601,0
25,0.025978006820184682,0
26,0.012589082935233769,0
27,0.02355644929617926,0
28,0,0

#  
# Data de início: 20240201
# Data de término: 20240229
Coorte,Dia 1,Dia 7
