# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20220901
# Data de término: 20220930
Nº dia,Novos usuários
0000,24958
0001,24014
0002,16263
0003,21993
0004,27279
0005,22221
0006,29372
0007,28816
0008,22025
0009,17839
0010,28109
0011,32954
0012,53276
0013,46107
0014,36832
0015,22059
0016,18165
0017,23162
0018,44535
0019,32712
0020,51808
0021,39852
0022,44863
0023,80257
0024,38759
0025,34297
0026,34435
0027,33961
0028,44041
0029,70850

# Data de início: 20220901
# Data de término: 20220930
Nº dia,Usuários recorrentes
0000,27612
0001,27194
0002,19014
0003,21574
0004,30509
0005,27650
0006,27876
0007,24369
0008,25289
0009,20890
0010,22353
0011,32225
0012,37330
0013,36933
0014,34779
0015,25767
0016,20207
0017,23826
0018,30892
0019,30241
0020,31104
0021,28049
0022,30025
0023,46039
0024,27398
0025,29452
0026,33740
0027,34331
0028,36989
0029,35403

#  
# Data de início: 20220901
# Data de término: 20220930
Coorte,Dia 1,Dia 7,Dia 30
0,0.031127092931790088,0.011986365509233246,0.00749147844327078
1,0.025279476492813462,0.012892922525610563,0.015385813890079071
2,0.03905665803853897,0.01541558815070463,0.008110440034512511
3,0.03182128822825901,0.016401845207585853,0.0021356569280710745
4,0.032105208941386534,0.022113106479414897,0.004257803110943241
5,0.037221668328348285,0.020480225988700564,0.007976071784646061
6,0.023448761892558543,0.015632507928372362,0.004388634397924208
7,0.030708766320277112,0.014122035704769519,0.002664535038635758
8,0.0261939466689531,0.012346737546085913,0.0028294606876446884
9,0.03655623636930107,0.013604735694256933,0.003427147159621975
10,0.029403757146746527,0.01429349305744623,0.0034372447590525455
11,0.039827802486030336,0.013114380202987799,0.002109704641350211
12,0.028780957818856614,0.008707444151024195,0.003033330954250232
13,0.029510123837126815,0.008715215144206409,0.0038711769594033116
14,0.027471529741368128,0.010142934965887572,0.0032945082881527406
15,0.027590618336886995,0.013688699360341151,0.009168443496801706
16,0.04395661695692982,0.022942955469809158,0.005318594222546668
17,0.029541194686659604,0.01800994214000489,0.003585689837829028
18,0.022453698701186436,0.009141399952456076,0.002614915825643464
19,0.027928604436229205,0.012505776340110906,0.004158964879852125
20,0.015203295586795486,0.00759241128332071,0.002179816378179669
21,0.021903250625120215,0.010170225043277553,0.0018032313906520484
22,0.027920943902542916,0.009818119861992589,0.0021084465647229203
23,0.02383970702162124,0.009343380989271545,0.0018663286146911753
24,0.021029927204098138,0.01848084511875291,0.0027451653226794773
25,0.028261418117587686,0.0116354052765862,0.0028037121148400484
26,0.03220035778175313,0.008700601723857539,0.002845991218084241
27,0.03556491150319918,0.008254161704013517,0.0029914411544746974
28,0.02800509576144927,0.01191889966100231,0.0013171247813788785
29,0.02383590519687593,0.005810339702186309,0.0011080182687890172

#  
# Data de início: 20220901
# Data de término: 20220930
Coorte,Dia 1,Dia 7,Dia 30
0,138.16592592592593,136.57664233576642,174.13125
1,125.5,140.69454545454545,107.51692307692308
2,144.02768166089965,152.0695652173913,137.26356589147287
3,94.40694006309148,157.60579710144927,123.11627906976744
4,139.77877237851663,134.06715063520872,142.46808510638297
5,134.90707350901525,139.6315789473684,129.52121212121213
6,93.64774624373956,119.36301369863014,145.8053097345133
7,111.56305732484077,133.77540106951872,126.83076923076923
8,273.9616858237548,134.77606177606177,129.26829268292684
9,219.16551724137932,180.02666666666667,91.36
10,110.82152588555859,174.66216216216216,114.12
11,136.59836734693877,148.879012345679,180.76190476190476
12,122.16192560175055,131.1757425742574,134.02857142857144
13,108.3821138211382,153.56403269754767,114.07482993197279
14,104.58772874058127,146.43373493975903,110.19587628865979
15,129.51277372262774,129.03225806451613,86.31162790697674
16,150.1781206171108,157.6482939632546,105.0561797752809
17,122.7472,129.0078947368421,142.05263157894737
18,116.99544419134396,118.01369863013699,154.57291666666666
19,103.3435960591133,144.24352331606218,144.27433628318585
20,181.48706896551724,128.99127906976744,158.4578313253012
21,106.66709844559585,145.5625,156.83333333333334
22,106.61141804788214,143.07888040712467,128.61290322580646
23,106.63194444444444,117.62299854439593,113.38345864661655
24,84.11470985155195,118.36946564885496,110.02352941176471
25,136.2561403508772,116.67828418230563,147.43529411764706
26,120.27437185929648,117.52542372881356,155.55434782608697
27,120.42883895131087,126.75102040816327,128.05747126436782
28,140.32393084622385,132.16150442477877,142.18367346938774
29,84.37869822485207,135.0840579710145,125.015625

#  
# Data de início: 20220820
# Data de término: 20220930
Coorte,Usuários
0000,1
0001,0.028051908576442706
0002,0.01890008989801522
0003,0.016810355333733835
0004,0.015459734435241169
0005,0.014481896374973654
0006,0.013851033110284934
0007,0.012289646530180356
0008,0.008475791339107645
0009,0.007054915213411006
0010,0.006658475002760027
0011,0.006341609590268647
0012,0.0061824599939494474
0013,0.006407563477031559
0014,0.006769592964154063
0015,0.006064173131820313
0016,0.005732969917858735
0017,0.005635472867861388
0018,0.005449798338822321
0019,0.0052239779656667006
0020,0.005320758125590538
0021,0.0054598347998514605
0022,0.0054641361402925194
0023,0.004864099148764726
0024,0.004565872878184605
0025,0.004497051431127654
0026,0.004518558133332951
0027,0.00459956671163957
0028,0.004703515772298507
0029,0.004260477706869384
0030,0.004076236957977338
0031,0.003939310953936946
0032,0.0039149366914376085
0033,0.0034697479557879553
0034,0.0035572085447561643
0035,0.0036970021090905964
0036,0.0033815704767462366
0037,0.0031421291921939275
0038,0.0033923238278488854
0039,0.002972226244772079
0040,0.0028611082833780435
0041,0.0028826149855833406

#  
# Data de início: 20220820
# Data de término: 20220930
Coorte,Tempo médio de engajamento
0000,56.825646776171155
0001,139.98955993024902
0002,148.52493257071558
0003,148.27837934875228
0004,150.38317560466643
0005,146.58309452035752
0006,146.9296690880655
0007,145.2362417057762
0008,152.27768123885812
0009,145.71218688165084
0010,142.45761807504718
0011,157.77819485007936
0012,157.97571359696244
0013,153.79296100371513
0014,159.3663637834629
0015,155.26134669263402
0016,143.3958869214342
0017,139.73258085838276
0018,143.76572291860225
0019,137.89585091035642
0020,148.47938096812948
0021,152.07062499309737
0022,149.39367047270915
0023,142.74653712612044
0024,139.19323701963498
0025,143.53489597576421
0026,154.26879829753534
0027,147.58855635318972
0028,151.51931261783477
0029,159.41147209578622
0030,132.34654545697455
0031,141.24895703701966
0032,144.27534254739388
0033,130.7785877311308
0034,137.33614403498126
0035,152.36228105874656
0036,144.56433708803206
0037,137.60698939892268
0038,142.46685765832387
0039,141.48030285572577
0040,137.36177710107145
0041,134.63793441325802

#  
# Data de início: 20220603
# Data de término: 20220930
Coorte,LTV
0000,0
0001,0
0002,0
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
0024,0
0025,0
0026,0
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
0042,0
0043,0
0044,0
0045,0
0046,0
0047,0
0048,0
0049,0
0050,0
0051,0
0052,0
0053,0
0054,0
0055,0
0056,0
0057,0
0058,0
0059,0
0060,0
0061,0
0062,0
0063,0
0064,0
0065,0
0066,0
0067,0
0068,0
0069,0
0070,0
0071,0
0072,0
0073,0
0074,0
0075,0
0076,0
0077,0
0078,0
0079,0
0080,0
0081,0
0082,0
0083,0
0084,0
0085,0
0086,0
0087,0
0088,0
0089,0
0090,0
0091,0
0092,0
0093,0
0094,0
0095,0
0096,0
0097,0
0098,0
0099,0
0100,0
0101,0
0102,0
0103,0
0104,0
0105,0
0106,0
0107,0
0108,0
0109,0
0110,0
0111,0
0112,0
0113,0
0114,0
0115,0
0116,0
0117,0
0118,0
0119,0
