# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20220801
# Data de término: 20220831
Nº dia,Novos usuários
0000,26346
0001,19308
0002,20587
0003,18570
0004,18687
0005,24029
0006,30082
0007,18530
0008,17812
0009,26502
0010,18807
0011,16279
0012,15290
0013,14542
0014,17742
0015,19885
0016,17246
0017,16291
0018,18770
0019,18153
0020,16873
0021,17215
0022,21561
0023,26460
0024,31953
0025,23795
0026,20364
0027,29826
0028,22974
0029,24360
0030,19851

# Data de início: 20220801
# Data de término: 20220831
Nº dia,Usuários recorrentes
0000,22559
0001,24165
0002,26351
0003,23293
0004,25186
0005,19654
0006,19917
0007,22916
0008,21979
0009,22789
0010,23964
0011,22714
0012,18387
0013,16031
0014,22983
0015,25517
0016,24258
0017,22411
0018,23761
0019,19686
0020,15585
0021,20378
0022,26109
0023,25726
0024,30615
0025,24493
0026,19252
0027,21627
0028,24233
0029,24833
0030,23492

#  
# Data de início: 20220801
# Data de término: 20220831
Coorte,Dia 1,Dia 7,Dia 30
0,0.04274937133277452,0.010204453515069791,0.004045336929188382
1,0.03249465708179522,0.013745871381387215,0.005245774237419856
2,0.030956022058482784,0.011214606793641967,0.005839010148755735
3,0.029652770664754687,0.012752227798832326,0.003584963638225955
4,0.028291021981873717,0.012468078714135496,0.0036553001852686396
5,0.023887680442950365,0.007672533122404588,0.004073561400039549
6,0.0183982683982684,0.007098293862999746,0.00267379679144385
7,0.02951581926614778,0.0128373597493177,0.005256241787122208
8,0.0360068077864057,0.01616849271354111,0.004733538985214339
9,0.026736613603473226,0.009008683068017366,0.003400868306801737
10,0.03227579315513365,0.013639770172370723,0.004346739945041219
11,0.03071217476965869,0.014313032392652258,0.004751694964362288
12,0.034057836398538606,0.014613907981918386,0.009721964208310112
13,0.032213889794587544,0.014281056406912292,0.009716335180958591
14,0.040915654917901265,0.015670963256137347,0.009734181954324224
15,0.03205673758865248,0.015130023640661938,0.006808510638297872
16,0.03311620778367727,0.014833871585746346,0.005583228419727407
17,0.033806510461205176,0.016817741291830567,0.003762613305968873
18,0.028783382789317507,0.014490603363006924,0.005390702274975272
19,0.0242846094354215,0.013250837844805363,0.00422789378705852
20,0.025286448044251283,0.015691144098888072,0.004741209008297116
21,0.03621585756939069,0.015647462125400864,0.006800840429061152
22,0.03749783249523149,0.013308479278654414,0.005245361539795388
23,0.031700084721829995,0.010413724936458627,0.007836769274216324
24,0.02575837587279235,0.01158833538696239,0.010590858416945374
25,0.02298265533847539,0.013077013429388043,0.004659175443404722
26,0.03545501381668306,0.01287995878413189,0.00590136293382043
27,0.024330822247154993,0.017021958647219105,0.005096970668376342
28,0.025646236384327753,0.021622500406437976,0.005730775483661193
29,0.029259301923741505,0.012786545328879162,0.007410820565987021
30,0.02971838294259163,0.01471767536204538,0.007170149535355441

#  
# Data de início: 20220801
# Data de término: 20220831
Coorte,Dia 1,Dia 7,Dia 30
0,106.29916123019571,200.77777777777777,227.42857142857142
1,194.37563451776649,155.17437722419928,326.1085271317829
2,158.07001795332135,149.29515418502203,153.46226415094338
3,202.02235772357724,214.09302325581396,198.01612903225808
4,286.16041666666666,171.71296296296296,162.2127659574468
5,247.57442748091603,178.09714285714287,86.7032967032967
6,107.24404761904762,153.55825242718447,140.8125
7,162.29880478087648,179.87383177570092,127.5
8,187.6204506065858,186.8819188191882,169.85915492957747
9,202.7709923664122,145.54377880184333,221.97222222222223
10,173.1731843575419,181.36595744680852,102.34920634920636
11,216.42446043165467,199.96774193548387,161.89655172413794
12,130.34341252699784,426.26732673267327,152.23846153846154
13,147.1056338028169,172.16062176165804,123.86363636363636
14,183.9969512195122,224.16666666666666,175.0204081632653
15,190.52857142857144,173.5309090909091,151.6904761904762
16,144.2975047984645,201.0420168067227,261.74074074074076
17,213.23529411764707,178.03225806451613,144.28070175438597
18,180.51807228915663,184.148,159.7663551401869
19,255.43645083932853,137.52586206896552,87.91891891891892
20,118.4370179948586,188.10638297872342,137.30645161290323
21,198.5276292335116,177.58267716535434,131.21904761904761
22,154.63950276243094,169.54032258064515,123.08421052631579
23,154.70504527813713,157.1492537313433,133.25405405405405
24,147.60875512995895,142.37888198757764,114.39855072463769
25,132.33471074380165,164.70472440944883,105.53191489361703
26,202.7151424287856,155.8305785123967,116.09708737864078
27,109.99244712990937,133.74561403508773,116.68503937007874
28,211.68926553672316,226.30484988452656,211.66666666666666
29,147.7882882882883,154.39583333333334,190.60493827160494
30,178.05984555984557,149.58498023715416,132.5

#  
# Data de início: 20220721
# Data de término: 20220831
Coorte,Usuários
0000,1
0001,0.03549756469074732
0002,0.022646715733479584
0003,0.019304659490529234
0004,0.017429037541360624
0005,0.016487477465221726
0006,0.016287168325019256
0007,0.013794551377152119
0008,0.008366923497976022
0009,0.007218627250398208
0010,0.006872638735503028
0011,0.006636980923500118
0012,0.006433458267679424
0013,0.006580208814244872
0014,0.007347167875127068
0015,0.006541646626826214
0016,0.005773616394071278
0017,0.005480115300940382
0018,0.005436197254158021
0019,0.00532586655126575
0020,0.00560544241005102
0021,0.006036053502892699
0022,0.005619367644396646
0023,0.005158763739118233
0024,0.005359072879320706
0025,0.0053119413169201235
0026,0.005274450301374207
0027,0.005763975847216614
0028,0.006274924830513831
0029,0.005693278503615741
0030,0.005270165613883244
0031,0.005054860067462404
0032,0.005276592645119688
0033,0.0050205825675347085
0034,0.005137340301663423
0035,0.0055090369415043755
0036,0.005052717723716923
0037,0.004745291396240401
0038,0.004791351786768243
0039,0.004719583271294629
0040,0.004643530068330054
0041,0.00476457248994973

#  
# Data de início: 20220721
# Data de término: 20220831
Coorte,Tempo médio de engajamento
0000,62.59280567314518
0001,157.30012680640203
0002,155.95222832146558
0003,168.7732192624777
0004,169.62424258991638
0005,168.15760709651602
0006,173.24726431836228
0007,177.71296925753072
0008,192.2924730555607
0009,184.10320535764998
0010,183.50174853317833
0011,184.69645695653222
0012,180.42184590266308
0013,184.55817749817282
0014,188.87416889572827
0015,177.18198898523397
0016,161.29857078227684
0017,176.240532455211
0018,197.3202625076047
0019,171.89735919006858
0020,178.62785177315882
0021,176.5009690028816
0022,182.1160368473891
0023,160.84892634526096
0024,177.99471526683078
0025,176.65451256794327
0026,173.40023705988517
0027,161.1176463888903
0028,183.94419455158246
0029,163.90042730421905
0030,158.01900932404493
0031,169.0219067047842
0032,163.5034117808871
0033,153.06234252531667
0034,163.17853141192458
0035,172.8727355786123
0036,189.02063477324793
0037,162.54877774768107
0038,152.1530877748984
0039,165.53726479026125
0040,168.49475808405927
0041,160.41815343366966

#  
# Data de início: 20220504
# Data de término: 20220831
Coorte,LTV
0000,0
0001,0
0002,0
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
0024,0
0025,0
0026,0
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
0042,0
0043,0
0044,0
0045,0
0046,0
0047,0
0048,0
0049,0
0050,0
0051,0
0052,0
0053,0
0054,0
0055,0
0056,0
0057,0
0058,0
0059,0
0060,0
0061,0
0062,0
0063,0
0064,0
0065,0
0066,0
0067,0
0068,0
0069,0
0070,0
0071,0
0072,0
0073,0
0074,0
0075,0
0076,0
0077,0
0078,0
0079,0
0080,0
0081,0
0082,0
0083,0
0084,0
0085,0
0086,0
0087,0
0088,0
0089,0
0090,0
0091,0
0092,0
0093,0
0094,0
0095,0
0096,0
0097,0
0098,0
0099,0
0100,0
0101,0
0102,0
0103,0
0104,0
0105,0
0106,0
0107,0
0108,0
0109,0
0110,0
0111,0
0112,0
0113,0
0114,0
0115,0
0116,0
0117,0
0118,0
0119,0
