# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20240101
# Data de término: 20240220
Pesquisa testa novo tratamento para depressão - Tribuna do Norte,63845
Território Livre - Jornalismo com Personalidade,61166
Decisão pode ocasionar corrida por aposentadoria para 7 mil servidores - Tribuna do Norte,47131
Isolamento de idosos vira problema social no Brasil - Tribuna do Norte,42412
Arquiteta é condenada a indenizar cliente estrangeiro em mais de R$ 100 mil em Natal - Tribuna do Norte,31437
Advogada e cliente são mortos no interior do Rio Grande do Norte - Tribuna do Norte,31202
Cidade no interior do RN registra chuva de granizo; veja vídeo - Tribuna do Norte,25908
Arquivo de Natal - Tribuna do Norte,25349
Governo do RN lança edital de processo seletivo para professores; ganhos de até R$ 4 mil - Tribuna do Norte,25281
Governo do RN abre processo seletivo para contratação de professores e supervisores - Tribuna do Norte,24712
Fazenda é flagrada fazendo “gato” de energia para irrigar plantações no interior do RN - Tribuna do Norte,19105
Confira a programação das cidades do RN para o carnaval - Tribuna do Norte,18576
Plantão de Notícias - Tribuna do Norte,17080
Potiguares comemoram notas na redação do Enem 2023; confira destaques - Tribuna do Norte,17069
Ano letivo: aulas nas escolas da rede estadual de ensino começam no dia 4 de março - Tribuna do Norte,15881
Estudo para a construção de estátua está em fase final - Tribuna do Norte,15875
"Abandonado pelo poder público, Vale das Cascatas atrai natalenses - Tribuna do Norte",15795
Arquivo de Esportes - Tribuna do Norte,15583
Gente que Acontece - Tribuna do Norte,15458
Página não encontrada - Tribuna do Norte,15276
RN vai ter 11 feriados e 8 pontos facultativos em 2024; confira lista completa - Tribuna do Norte,14747
A famigerada lista de Epstein - Tribuna do Norte,14384
UFRN oferece 195 vagas para mestrado e doutorado; saiba - Tribuna do Norte,14203
Carnaval em Natal começa nesta quinta-feira (8); confira programação nos polos da folia - Tribuna do Norte,13853
"UFRN abre inscrições para cursos presenciais de inglês, francês, espanhol, alemão, Libras e latim - Tribuna do Norte",13645
Ponte de Igapó terá nova restrição de tráfego a partir de segunda-feira - Tribuna do Norte,13371
BR-101 deve ter novo acesso pela marginal a partir de março; entenda - Tribuna do Norte,13189
Internações por embolia dobram em 11 anos; entenda a condição - Tribuna do Norte,12775
"Oitavo andar do Hotel BRA começa a ser demolido, 19 anos após embargo - Tribuna do Norte",12642
"Pênalti ""bizarro"" em ABC x Maranhão repercute nacionalmente; veja vídeo - Tribuna do Norte",12618
"Previdência estadual não conseguiria absorver corrida por aposentadoria, diz presidente do Ipern - Tribuna do Norte",12339
Parnamirim lança programação do Carnaval 2024 com Harmonia do Samba e Taty Girl; confira - Tribuna do Norte,12321
Ivete Sangalo chora e fala em despedida após série de problemas em carnaval - Tribuna do Norte,12272
Natal é a única cidade brasileira em ranking mundial como melhores destinos de natureza - Tribuna do Norte,11854
Sindicatos criticam decisão do TCE sobre aposentadoria de servidores - Tribuna do Norte,11329
Comércio da Cidade Alta perde mais lojas - Tribuna do Norte,10890
"Estrada partindo da Olavo Montenegro até marginal da BR-101 vai favorecer mobilidade de Parnamirim, diz secretário  - Tribuna do Norte",10887
Inmet alerta para chuvas de até 100mm e ventos fortes em todo RN - Tribuna do Norte,10753
Técnica de enfermagem se torna 1ª mulher condutora de ambulância do Samu RN - Tribuna do Norte,10489
Governo anuncia publicação de edital para concurso da UERN com 106 vagas - Tribuna do Norte,10487
Arquivo de Thiago Cavalcanti - Tribuna do Norte,10303
Arquivo de Política - Tribuna do Norte,9431
Trecho da rua Jaguarari vira mão única a partir deste sábado - Tribuna do Norte,9336
"Confira programação completa de shows, blocos e troças do Carnaval de Natal - Tribuna do Norte",9279
Protesto na Ponte de Igapó altera itinerário de transporte público; veja - Tribuna do Norte,9094
Dois detentos fogem da penitenciária federal de Mossoró - Tribuna do Norte,8959
Empresa proprietária de terreno invadido em Natal repudia ação e vai acionar Justiça - Tribuna do Norte,8829
Prazo para adesão ao Simples é prorrogado até 5 de março - Tribuna do Norte,8344
Fuga de Mossoró traz à tona pedido da “dama do tráfico” ao governo - Tribuna do Norte,8243
Ação criminosa deixa 10 mil pessoas sem energia em quatro municípios do RN - Tribuna do Norte,8195
Ponte de Igapó não terá controle de tráfego - Tribuna do Norte,8015
"Carnaval de Natal 2024 vai ter shows de Carlinhos Brown, Ricardo Chaves e Paralamas do Sucesso - Tribuna do Norte",7839
UFRN oferta primeiro doutorado no interior do RN - Tribuna do Norte,7720
Adolescente do RN é autorizada a realizar Supletivo para concluir Ensino Médio e se matricular em universidade - Tribuna do Norte,7682
Corpos de ocupantes de helicóptero são encontrados junto aos destroços - Tribuna do Norte,7545
Parnamirim terá parada no abastecimento de água na quinta (25); veja áreas afetadas - Tribuna do Norte,7395
Magazine Luiza encerra atividades de loja da Cidade Alta - Tribuna do Norte,7357
Ponta Negra tem confusão entre ambulantes durante fiscalização na orla - Tribuna do Norte,7322
Programação do Carnaval em Natal segue nesta terça com Paralamas e Olodum - Tribuna do Norte,7297
‘Dona do Plantão’ foca na inovação da enfermagem - Tribuna do Norte,7191
Governo do RN anuncia antecipação no pagamento dos servidores - Tribuna do Norte,7174
Arquivo de Cena Urbana - Vicente Serejo - Tribuna do Norte,7118
"Após ataque de piranhas, município do RN recomenda que moradores evitem banho de rio - Tribuna do Norte",6984
Cerca de 40% dos médicos do RN relatam sintomas de ansiedade e depressão - Tribuna do Norte,6972
Estudantes entram na justiça por conta da falha do Sisu - Tribuna do Norte,6824
Carnaval em Natal começa na quinta-feira e terá sete polos; veja programação - Tribuna do Norte,6798
"Carnaval 2024: ícone potiguar, Banda Grafith fará seis shows em 24h no RN - Tribuna do Norte",6760
Parque das Fontes: inauguração reúne multidão em mais de 8 horas de shows e atividades de lazer - Tribuna do Norte,6692
Princípio de incêndio atinge Refinaria Clara Camarão no interior do RN - Tribuna do Norte,6639
Médico é encontrado morto no hospital João Machado - Tribuna do Norte,6477
PRF diz que fiscalização fixa foi implementada na Ponte de Igapó; entenda - Tribuna do Norte,6444
Estudo da UFRN apresenta mapa de risco da erosão costeira na praia de Pipa - Tribuna do Norte,6402
"Concurso público para vagas em cargos técnicos da UERN é prorrogado; remunerações de até R$ 3,8 mil - Tribuna do Norte",6256
Restaurante em Ponta Negra é flagrado fazendo “gato” de energia - Tribuna do Norte,6093
Praia da Pipa divulga programação oficial do Carnaval 2024 - Tribuna do Norte,6092
"Bebeto Torres, Autor em Território Livre",6068
RN: aulas nas escolas da rede estadual de ensino começam no dia 4 de março - Tribuna do Norte,6035
Turista de Roraima que morreu ao cair de falésia em Pipa é identificada - Tribuna do Norte,6011
Durante a pandemia aluna pede bolsa de estudo ao CEI Romualdo Galvão e Roberto Freire e é aprovada em Direito no SiSU 2024 - Território Livre,5968
Instituto Ágora da UFRN abre inscrições para cursos de idiomas - Tribuna do Norte,5962
Servidores do RN protestam contra decisão do TCE sobre aposentadoria de não concursados - Tribuna do Norte,5947
RN tem 14 projetos de parques eólicos offshore em licenciamento - Tribuna do Norte,5872
Governo do RN promove convocação de 1.485 professores temporários - Tribuna do Norte,5847
Mulheres potiguares morrem após capotarem veículo no Ceará - Tribuna do Norte,5824
Ordenamento segue em Ponta Negra - Tribuna do Norte,5818
Maus hábitos aumentam risco de infarto em pessoas de 15 a 49 anos - Tribuna do Norte,5704
Ataque de piranhas: segundo município do RN recomenda que moradores evitem banho de rio - Tribuna do Norte,5587
Inscrições para concurso da UERN com 106 vagas iniciam nesta sexta-feira; confira - Tribuna do Norte,5550
"Prefeitura de Goianinha lança edital de concurso com 24 vagas e salário de até R$ 1,5 mil - Tribuna do Norte",5538
Rio Grande do Norte tem seis redações nota mil no Enem 2023 - Tribuna do Norte,5521
Lei que proíbe uso da linguagem neutra em escolas de Natal é sancionada - Tribuna do Norte,5463
Carnaval 2024 vai contar com mais de 50 atrações em Parnamirim - Tribuna do Norte,5385
Casa é roubada em Mossoró e dupla que fugiu de presídio é suspeita; entenda - Tribuna do Norte,5367
Policial militar agride filha e outras mulheres na Praia de Pirangi; PM se pronuncia - Tribuna do Norte,5122
Pesquisa da UFRN recruta voluntários com depressão para testar novo tratamento; saiba como participar - Tribuna do Norte,5071
Acesso ao viaduto da Urbana será modificado a partir de segunda-feira (15) - Tribuna do Norte,5066
Inmet emite alerta de chuvas intensas para a região Oeste do RN - Tribuna do Norte,5055
Rede estadual do RN é a última do Nordeste a iniciar as aulas em 2024 - Tribuna do Norte,4980
Engarrafamento entre praias do Litoral Sul e Natal gera revolta entre motoristas - Tribuna do Norte,4968
Day use em Pipa: conheça 5 opções - Blog #Partiu,4921
Abastecimento de água é interrompido em bairros de Natal; veja quais - Tribuna do Norte,4891
Arquivo de Alex Medeiros - Tribuna do Norte,4884
Fiscalização de trânsito será reforçada após congestionamentos no Litoral Sul - Tribuna do Norte,4879
Festival RN Music 360 promete agitar Ponta Negra - Tribuna do Norte,4777
"Dos cinco pré-candidatos à Prefeitura de Natal, apenas Natália apoia invasão à propriedade privada - Tribuna do Norte",4704
Veículo com IPVA atrasado pode ser apreendido pela polícia? Entenda - Tribuna do Norte,4703
Justiça determina reintegração de posse de terreno privado invadido pelo MLB em Natal - Tribuna do Norte,4702
Escola de Saúde da UFRN abre edital de vagas remanescentes para cursos técnicos - Tribuna do Norte,4688
UFRN abre inscrições para curso gratuito de italiano - Tribuna do Norte,4673
"Abertas as inscrições para concurso do Banco do Nordeste; 410 vagas e salário de R$ 3,7 mil - Tribuna do Norte",4582
Recursos para a segurança não chegam ao Estado - Tribuna do Norte,4570
Agitos e Baladas - por Ulysses Freire,4558
Inmet publica aviso de chuvas para 24 cidades do RN; veja lista - Tribuna do Norte,4557
UFRN abre inscrições para curso gratuito de língua japonesa - Tribuna do Norte,4544
Vereador de 60 anos é preso suspeito de estuprar uma adolescente no interior do RN - Tribuna do Norte,4428
Advogado é baleado enquanto dirigia na Grande Natal - Tribuna do Norte,4424
Guarda municipal mata ex-companheira e tira a própria vida diante dos filhos no RN - Tribuna do Norte,4423
Turistas passam a pagar taxa sobre passeios na praia de Pipa - Tribuna do Norte,4417
Detran-RN realiza leilão de veículos com lances a partir de R$ 300 - Tribuna do Norte,4404
O Elvis vermelho - Tribuna do Norte,4382
Promoções – Clube do Assinante,4359
Natal tem 25 bairros com alto risco de epidemia de dengue - Tribuna do Norte,4345
Forte dos Reis Magos terá cobrança de entrada a partir de 16 de janeiro - Tribuna do Norte,4338
Mulher é socorrida de helicóptero após cair de quadriciclo em praia do RN - Tribuna do Norte,4326
Programação do Carnaval de Natal 2024 é divulgada pela prefeitura - Tribuna do Norte,4293
SENAI abre 446 vagas para cursos técnicos gratuitos em Natal e Mossoró - Tribuna do Norte,4226
Inmet emite alerta de chuvas intensas para RN e de perigo para região do Oeste potiguar - Tribuna do Norte,4223
Motoristas e moradores reclamam da obra do DNIT na Ponte de Igapó - Tribuna do Norte,4219
Corpo de advogada será sepultado na tarde desta quarta-feira (31) em Santo Antônio - Tribuna do Norte,4174
Carnaval em Natal segue com atrações nesta quarta-feira; confira - Tribuna do Norte,4158
Ministério silencia sobre fuga em presídio de Mossoró; falha estrutural facilitou saída - Tribuna do Norte,4156
Gente que acontece - Tribuna do Norte,4149
Governo do RN se pronuncia após anuncio de paralisação de diárias operacionais - Tribuna do Norte,4144
Homem é morto a tiros e vaqueiro sofre infarto durante vaquejada no RN - Tribuna do Norte,4129
"Devido às fortes chuvas, show de Monobloco vai para Polo Petrópolis - Tribuna do Norte",4114
Potiguar aprovado em medicina faz vaquinha para pagar mudança para o RS - Tribuna do Norte,4101
Mulher é presa suspeita de mandar matar marido na Grande Natal - Tribuna do Norte,4082
"""Dia de diversão"" no Parque da Cidade será realizado neste domingo (28) - Tribuna do Norte",4061
DNIT afirma que restrição na Ponte de Igapó foi iniciada e que condutores podem ser autuados - Tribuna do Norte,4061
Comércio de Natal funciona em horário diferenciado nos dias de Carnaval; confira - Tribuna do Norte,4049
Falta de energia atinge cinco bairros de Natal; Cosern reforça equipes para retorno do fornecimento  - Tribuna do Norte,3982
"RN tem oito trechos de praias e rios impróprios para banho, aponta boletim - Tribuna do Norte",3953
Governo do RN anuncia calendário de pagamentos de 2024 para o funcionalismo - Tribuna do Norte,3936
ABC vence por 1 a 0 e avança na Pré-Copa do Nordeste - Tribuna do Norte,3935
Enem: inscrições para cursinho preparatório da UFRN terminam neste domingo - Tribuna do Norte,3929
"Confira a previsão do tempo nesta quarta, quinta e sexta-feira no RN - Tribuna do Norte",3911
Ielmo Marinho realiza pagamento do piso salarial dos professores com um reajuste acima do piso nacional - Tribuna do Norte,3903
"No tempo de Bete, um balanço - Tribuna do Norte",3872
Semurb notifica responsável para demolir ocupação em área pública no Pitimbú - Tribuna do Norte,3820
"Uern divulga edital com mais de 2 mil vagas em graduação para Mossoró, Assú, Caicó e Natal - Tribuna do Norte",3711
Policial penal é baleado durante tentativa de assalto em frente a colégio em Natal - Tribuna do Norte,3692
Ponte de Igapó: DNIT promove nova restrição de tráfego - Tribuna do Norte,3675
Litoral do RN tem seis trechos impróprios para banho; confira - Tribuna do Norte,3656
Motoristas enfrentam congestionamento em Ponta Negra - Tribuna do Norte,3647
Mossoró: Polícia encontra pegadas e rede que podem ser rastros de foragidos - Tribuna do Norte,3617
RN prorroga inscrições de processo seletivo para professor da EJA; ganhos de até R$ 4 mil - Tribuna do Norte,3571
"Após invadir casa, fugitivos do presídio federal de Mossoró pediram para assistir jornal - Tribuna do Norte",3565
Cosern investiga causa de queda de energia no litoral - Tribuna do Norte,3559
Confira horários do comércio durante carnaval - Tribuna do Norte,3542
"Mãe, filho e genro são mortos a tiros na Grande Natal - Tribuna do Norte",3535
Pipa alcança melhores índices de balneabilidade do RN - Tribuna do Norte,3520
Paciente não informa doença preexistente e plano é isento de custear tratamento - Tribuna do Norte,3517
ABC é inscrito na Dívida Ativa da União e tenta negociar o débito - Tribuna do Norte,3516
Globo demite 11 jogadores após derrota por 7 a 0 no Campeonato Potiguar - Tribuna do Norte,3516
Mercado imobiliário destaca ‘boom’ após novo Plano Diretor - Tribuna do Norte,3503
Semana do Cinema terá ingressos por R$ 12 em Natal - Tribuna do Norte,3493
"Banco do Nordeste abre inscrições para concurso com 410 vagas de nível médio; salário é de R$ 3,7 mil - Tribuna do Norte",3487
Prefeito e deputado brigam durante festa no litoral do RN - Tribuna do Norte,3484
"Onda de calor pode afetar o sistema respiratório, diz o pneumologista - Tribuna do Norte",3482
Jovem volante do Potyguar seridoense batalha para deixar de ser conhecido pelo apelido de “Gatorama” - Tribuna do Norte,3462
Coca-Cola anuncia investimento de R$ 80 milhões no RN em cinco anos - Tribuna do Norte,3454
Trânsito no Viaduto da Urbana é liberado nesta sexta-feira - Tribuna do Norte,3451
"Faculdade de Energias Renováveis do RN, a primeira do País, abre inscrições - Tribuna do Norte",3442
"Morre Luiza Trajano Donato, fundadora do Magazine Luiza - Tribuna do Norte",3442
Notas e Comentários - Tribuna do Norte,3440
Portal (2) - Tribuna do Norte,3435
Zurich paga R$ 323 milhões à Inframérica e abre caminho para transição no Aeroporto - Tribuna do Norte,3388
Banheiros da praia de Ponta Negra são alvo de reclamação - Tribuna do Norte,3387
Jornalista é agredida durante reportagem em Natal; sindicato se manisfesta - Tribuna do Norte,3387
Mais uma loja fecha na Cidade Alta e aumenta sensação de decadência - Tribuna do Norte,3385
Mulheres são presas por maus-tratos às filhas adotivas - Tribuna do Norte,3345
Multidão acompanha trio elétrico na Praia do Meio - Tribuna do Norte,3309
Governo anuncia concurso da UERN com 106 vagas; confira - Tribuna do Norte,3300
Homem é flagrado trafegando com moto no calçadão da praia de Ponta Negra - Tribuna do Norte,3288
Ponte de Igapó é interditada após ônibus ser incendiado neste sábado (6) - Tribuna do Norte,3260
Governo do RN antecipa pagamento do salário de janeiro para servidores neste sábado (13) - Tribuna do Norte,3245
"Robinson Faria circula na cidade com sua nova namorada, a paulistana Cíntia Chagas - Território Livre",3216
Carnaval de Parnamirim começa nesta sexta-feira; confira programação - Tribuna do Norte,3198
Fiscalização apreende 28 motos no calçadão de Ponta Negra - Tribuna do Norte,3183
Arquivo de Economia - Tribuna do Norte,3171
Programação do Carnaval de Natal 2024 deve ser lançada nesta semana  - Tribuna do Norte,3163
Aumento de tarifa em linhas intermunicipais na Grande Natal começa nesta quinta-feira - Tribuna do Norte,3157
Potiguar aprovado em medicina faz vaquinha para pagar mudança - Tribuna do Norte,3151
Fiart abre sua 29ª edição nesta sexta-feira (19) em Natal; veja programação - Tribuna do Norte,3149
UFRN oferta 402 vagas em fevereiro para mestrado e doutorado em 18 cursos - Tribuna do Norte,3112
"Domingo de Carnaval em Natal tem Alexandre Pires, Chico César e Fafá de Belém; veja programação - Tribuna do Norte",3106
Desligamento de linha de transmissão da Chesf provocou falta de energia na zona Norte de Natal e cidades próximas - Tribuna do Norte,3105
Imagem mostra buraco em cela de onde presos fugiram da Penitenciária Federal de Mossoró - Tribuna do Norte,3087
Cantor Nattan comunica afastamento dos palcos para tratar da saúde; entenda - Tribuna do Norte,3077
Tabela da Copa do Nordeste é divulgada; veja confrontos dos times do RN - Tribuna do Norte,3072
"Após novo atraso, Linha Roxa ainda não tem data para operar - Tribuna do Norte",3070
Trecho da avenida do Contorno será interditado a partir da próxima segunda (22) - Tribuna do Norte,3069
"Volta de impostos, alta do ICMS e do mínimo elevam preço do GLP - Tribuna do Norte",3065
Polícia diz que pelo menos quatro pessoas estão envolvidas no assassinato da advogada no interior do RN - Tribuna do Norte,3063
Equipe da Caern vai ao imóvel invadido pelo MLB para desfazer ligação clandestina de água - Tribuna do Norte,3062
Semurb notifica imóveis na antiga área não edificante de Ponta Negra - Tribuna do Norte,3058
Semurb notifica 20 donos de quiosques na praia de Ponta Negra - Tribuna do Norte,3029
"STTU aponta ""invasão"" na faixa reversível da Felizardo Moura e alerta para multa - Tribuna do Norte",3024
Arquivo de Sociedade - Território Livre,3018
População comemora entrada do ano de 2024 em Natal  - Tribuna do Norte,3018
Paralamas do Sucesso celebra quatro décadas com turnê especial - Tribuna do Norte,3012
Jogo do Flamengo em Natal terá ingresso solidário com doação de alimentos - Tribuna do Norte,2991
Homem morre após entrar em luta corporal com bandido e ser baleado 11 vezes no RN - Tribuna do Norte,2970
"Álvaro Dias é o sexto prefeito mais aprovado do Brasil, aponta pesquisa - Tribuna do Norte",2941
Trecho da rua Ulisses Caldas terá trânsito alterado a partir desta segunda-feira (29); saiba - Tribuna do Norte,2935
Domingo de Vivas - Território Livre,2934
"Com lances a partir de R$ 400, Detran realiza leilão de veículos no RN - Tribuna do Norte",2928
Venda de ingressos para jogo do Flamengo em Natal é iniciada - Tribuna do Norte,2926
ABC empata no final e decide vaga na Copa do Nordeste nos pênaltis contra Iguatu/CE - Tribuna do Norte,2917
Caicó suspende parte do cachê de Felipe Amorim; veja motivo - Tribuna do Norte,2916
Criminosos invadem residência e matam mulheres a tiros em Caiçara do Rio do Vento - Tribuna do Norte,2914
Segunda de Parabéns - Território Livre,2907
UFRN oferta 316 vagas em fevereiro para mestrado e doutorado em 18 cursos - Tribuna do Norte,2884
"Sine RN oferta 59 vagas de emprego para Natal, Mossoró, Currais Novos e Assu - Tribuna do Norte",2876
"RN registra chuvas de até 130mm em 24 horas, aponta Emparn - Tribuna do Norte",2867
"Associação denuncia invasões do MST ao Distrito Irrigado do Baixo-Açu, no Alto do Rodrigues - Tribuna do Norte",2866
Veículos invadem duna em área proibida na Grande Natal; atividade é crime ambiental - Tribuna do Norte,2862
IMD oferta vagas para profissionais de TI e Design; salários de até R$ 7 mil - Tribuna do Norte,2844
Colisão entre veículos na BR-405 deixa quatro pessoas mortas no interior do RN - Tribuna do Norte,2836
Carnaval 2024: Ricardo Chaves realiza abertura de programação gratuita na Cidade Alta - Tribuna do Norte,2828
Mulher morre após cair de falésia em Pipa - Tribuna do Norte,2828
Mães são presas por maus-tratos e torturas contra as próprias filhas em Parnamirim - Tribuna do Norte,2820
ABC bate Iguatu/CE nos pênaltis e conquista vaga na Copa do Nordeste - Tribuna do Norte,2817
Um super Real Madrid - Tribuna do Norte,2817
Clínica odontológica do RN é condenada a pagar danos morais e materiais por falha na prestação de serviço - Tribuna do Norte,2799
Sábado de Bênçãos - Território Livre,2779
Natal tem 52 construções com alvarás liberados após novo Plano Diretor - Tribuna do Norte,2762
Mossoró anuncia concurso público com 50 vagas de ensino superior e médio; confira - Tribuna do Norte,2758
Uern oferta 25 vagas para curso de especialização em Letras - Tribuna do Norte,2750
Governo do RN faz estudo para novo acesso viário ao litoral Sul - Tribuna do Norte,2732
Confira programação dos blocos de Carnaval em Natal - Tribuna do Norte,2726
"Mais de 70 animais foram encontrados encalhados nas praias do RN, diz pesquisa - Tribuna do Norte",2725
"""Pouco a pouco a gente vai colocar nosso jeito de operar"", diz CEO da Zurich sobre Aeroporto de Natal - Tribuna do Norte",2720
América perde para o Fortaleza na estreia da Copa do Nordeste - Tribuna do Norte,2715
Cosern flagra 'gato' de energia elétrica em imóvel invadido pelo MLB na Av. Deodoro da Fonseca - Tribuna do Norte,2673
Incêndio atinge Instituto de Radiologia de Natal - Tribuna do Norte,2672
BR-304 voltará a ter acesso direto ao aeroporto - Tribuna do Norte,2668
Copa do Nordeste: América solicita VAR após pênalti 'inexistente' em jogo contra o Fortaleza - Tribuna do Norte,2668
Suspeito de tirar jovem de casa para ser morta em via pública é preso em São Tomé - Tribuna do Norte,2660
Confira a previsão do tempo nesta quinta e sexta-feira no RN - Tribuna do Norte,2658
"Vôlei, paixão cultivada desde o ventre da mãe - Tribuna do Norte",2629
ABC enfrentará Iguatu na segunda fase da Pré-Copa do Nordeste - Tribuna do Norte,2623
"Morre Eguiberto Vale, tabelião do 1º Ofício de Notas de Parnamirim - Tribuna do Norte",2621
"FAETI, Faculdade de Energias Renováveis do Senai-RN, abre vagas para engenharia com seleção por nota do Enem - Tribuna do Norte",2610
Arena das Dunas vai receber jogo do Flamengo pelo Campeonato Carioca - Tribuna do Norte,2607
