# ----------------------------------------
# Exportação do CSV de relatório
# Conta: Tribuna do Norte
# Propriedade: https://tribunadonorte.com.br – GA4
# ----------------------------------------
#  
# Data de início: 20230101
# Data de término: 20230220
Nº dia,Tempo médio de engajamento
Empresário caicoense Flávio Torres precisa de doação de sangue A- ou O- Blog do Heitor Gregório,848
"Eclipses, superlua e chuva de meteoros: veja calendário de fenômenos astronômicos em 2023 - 05/01/2023 - Notícia - Tribuna do Norte",844
"Bloco 'Nem Se Acaba, Nem Fica Pouco' terá show do cantor Tatau, ex-Araketu, no sábado (11) - 10/02/2023 - Notícia - Tribuna do Norte",842
Vacinas bivalentes reduzem em 81% o número de internações de idosos acima de 65 anos - 23/01/2023 - Notícia - Tribuna do Norte,840
Pacheco defende cargo de senador vitalício para ex-presidentes - 31/01/2023 - Notícia - Tribuna do Norte,838
ABC acredita em Matheus Anjos na partida contra o Potiguar - 25/01/2023 - Notícia - Tribuna do Norte,837
América sofre com baixas médicas para o Campeonato Potiguar - 16/02/2023 - Notícia - Tribuna do Norte,837
O 3x4 de José Marcelo Costa - Território Livre,836
Pesquisa alerta para mortes infantis causadas por rotavírus - 03/01/2023 - Notícia - Tribuna do Norte,835
CBF divulga tabela detalhada da Copa do Nordeste com as quatro primeiras rodadas; veja jogos - 14/01/2023 - Notícia - Tribuna do Norte,834
Confira as datas de inscrição e aplicação do Enem 2023 - 05/01/2023 - Notícia - Tribuna do Norte,834
Governo criará programa para atender endividados - 05/01/2023 - Notícia - Tribuna do Norte,832
Operação Lei Seca captura foragido da Justiça do Ceará e prende dois por embriaguez ao volante em Natal - 04/02/2023 - Notícia - Tribuna do Norte,832
Rampa: técnicos do TCE propõem 'imediata suspensão' de contrato - 12/01/2023 - Notícia - Tribuna do Norte,831
"Ex-Rouge, Bruna Griphao e Fred: Conheça os participantes do Camarote do BBB 23 - 12/01/2023 - Notícia - Tribuna do Norte",830
Morre advogado atingido pela própria arma durante exame de ressonância em SP - 07/02/2023 - Notícia - Tribuna do Norte,829
Americanas anuncia fim de serviço de televendas - 01/02/2023 - Notícia - Tribuna do Norte,828
Estadual: América e ABC vão para o intervalo com empate em 0 a 0 - 12/02/2023 - Notícia - Tribuna do Norte,827
Italo Ferreira é eliminado na primeira etapa do Mundial de Surfe de 2023 - 07/02/2023 - Notícia - Tribuna do Norte,826
Motociclista alcoolizado e sem habilitação é preso após se envolver em acidente em Goianinha - 21/01/2023 - Notícia - Tribuna do Norte,826
Estrada do Cajueiro... - 11/02/2023 - Notícia - Tribuna do Norte,823
Sine oferece 173 vagas de emprego no RN nesta terça-feira (10); veja vagas - 10/01/2023 - Notícia - Tribuna do Norte,823
Lei Seca: motorista é preso três vezes em seis meses na capital potiguar - 12/01/2023 - Notícia - Tribuna do Norte,822
STTU orienta motoristas sobre interdições na Felizardo Moura - 01/11/2022 - Notícia - Tribuna do Norte,822
Homem é assassinado a tiros na Zona Norte de Natal - 12/01/2023 - Notícia - Tribuna do Norte,821
Polícia Civil deflagra operação contra tráfico de drogas e prende dois suspeitos na zona Sul de Natal - 09/02/2023 - Notícia - Tribuna do Norte,821
Ministério dos Portos e Aeroportos ainda vai analisar relicitação do ASGA - 23/01/2023 - Notícia - Tribuna do Norte,820
Carnaval na Pipa 2023: confira a programação com as melhores festas - Blog #Partiu,818
Dois homens são mortos a tiros em bairro na zona Norte de Natal - 28/01/2023 - Notícia - Tribuna do Norte,817
Partido Liberal vai buscar doações para salário de Jair Bolsonaro - 03/01/2023 - Notícia - Tribuna do Norte,813
Pesquisadores do LAIS/UFRN negam uso irregular de dinheiro público - 26/01/2023 - Notícia - Tribuna do Norte,813
